,date,match,results,box_score_url
3069,10/18/2024,Radford (Big South) vs Winthrop (Big South),"[1-3] (16-25, 25-16, 19-25, 18-25)",https://stats.ncaa.org/contests/5676497/box_score
3070,10/18/2024,Middle Tenn. (CUSA) vs Liberty (CUSA),"[3-0] (27-25, 25-23, 25-18)",https://stats.ncaa.org/contests/5676498/box_score
3071,10/18/2024,Saint Francis (NEC) vs Mercyhurst (NEC),"[3-0] (25-21, 25-19, 25-23)",https://stats.ncaa.org/contests/5676500/box_score
3072,10/18/2024,UNI (MVC) vs Illinois St. (MVC),"[3-1] (24-26, 25-17, 25-17, 25-21)",https://stats.ncaa.org/contests/5676501/box_score
3073,10/18/2024,Temple (AAC) vs East Carolina (AAC),"[0-3] (21-25, 22-25, 26-28)",https://stats.ncaa.org/contests/5676502/box_score
3074,10/18/2024,Bowling Green (MAC) vs Akron (MAC),"[3-0] (30-28, 26-24, 25-18)",https://stats.ncaa.org/contests/5676504/box_score
3075,10/18/2024,Samford (SoCon) vs The Citadel (SoCon),"[3-0] (25-22, 25-15, 25-23)",https://stats.ncaa.org/contests/5676505/box_score
3076,10/18/2024,Wright St. (Horizon) vs Milwaukee (Horizon),"[2-3] (25-20, 25-22, 22-25, 17-25, 15-17)",https://stats.ncaa.org/contests/5676506/box_score
3077,10/18/2024,UNC Asheville (Big South) vs Presbyterian (Big South),"[3-0] (25-20, 25-22, 32-30)",https://stats.ncaa.org/contests/5676507/box_score
3078,10/18/2024,UIC (MVC) vs Belmont (MVC),"[3-1] (22-25, 25-22, 25-18, 25-13)",https://stats.ncaa.org/contests/5676508/box_score
3079,10/18/2024,South Alabama (Sun Belt) vs Southern Miss. (Sun Belt),"[3-1] (25-17, 25-21, 14-25, 25-14)",https://stats.ncaa.org/contests/5676509/box_score
3080,10/18/2024,VCU (Atlantic 10) vs Loyola Chicago (Atlantic 10),"[3-0] (25-22, 25-22, 25-19)",https://stats.ncaa.org/contests/5676510/box_score
3081,10/18/2024,Missouri St. (MVC) vs Indiana St. (MVC),"[3-1] (28-26, 15-25, 25-19, 25-14)",https://stats.ncaa.org/contests/5676511/box_score
3082,10/18/2024,Western Ill. (OVC) vs Southern Ind. (OVC),"[3-0] (32-30, 25-22, 25-14)",https://stats.ncaa.org/contests/5676514/box_score
3083,10/18/2024,Western Caro. (SoCon) vs Chattanooga (SoCon),"[0-3] (20-25, 16-25, 19-25)",https://stats.ncaa.org/contests/5676516/box_score
3084,10/18/2024,Davidson (Atlantic 10) vs Saint Louis (Atlantic 10),"[3-1] (26-24, 25-17, 16-25, 25-16)",https://stats.ncaa.org/contests/5676517/box_score
3085,10/18/2024,Drake (MVC) vs Bradley (MVC),"[3-2] (25-18, 25-14, 19-25, 18-25, 15-13)",https://stats.ncaa.org/contests/5676519/box_score
3086,10/18/2024,Morgan St. (MEAC) vs Coppin St. (MEAC),"[1-3] (14-25, 26-28, 26-24, 28-30)",https://stats.ncaa.org/contests/5676521/box_score
3087,10/18/2024,Coastal Carolina (Sun Belt) vs James Madison (Sun Belt),"[2-3] (25-18, 16-25, 25-16, 22-25, 12-15)",https://stats.ncaa.org/contests/5676522/box_score
3088,10/18/2024,NIU (MAC) vs Central Mich. (MAC),"[0-3] (21-25, 20-25, 17-25)",https://stats.ncaa.org/contests/5676525/box_score
3089,10/18/2024,UTEP (CUSA) vs Jacksonville St. (CUSA),"[3-0] (25-18, 25-21, 25-23)",https://stats.ncaa.org/contests/5676526/box_score
3090,10/18/2024,Toledo (MAC) vs Buffalo (MAC),"[0-3] (23-25, 16-25, 18-25)",https://stats.ncaa.org/contests/5676529/box_score
3091,10/18/2024,Xavier (Big East) vs Creighton (Big East),"[0-3] (14-25, 19-25, 19-25)",https://stats.ncaa.org/contests/5676530/box_score
3092,10/18/2024,Bellarmine (ASUN) vs West Ga. (ASUN),"[3-1] (18-25, 25-20, 25-21, 25-21)",https://stats.ncaa.org/contests/5676531/box_score
3093,10/18/2024,Southeast Mo. St. (OVC) vs Morehead St. (OVC),"[3-1] (25-20, 22-25, 25-15, 25-14)",https://stats.ncaa.org/contests/5676533/box_score
3094,10/18/2024,Old Dominion (Sun Belt) vs Georgia St. (Sun Belt),"[2-3] (25-22, 28-30, 18-25, 25-20, 12-15)",https://stats.ncaa.org/contests/5676534/box_score
3095,10/18/2024,North Carolina (ACC) vs Virginia Tech (ACC),"[3-0] (28-26, 25-23, 25-21)",https://stats.ncaa.org/contests/5676537/box_score
3096,10/18/2024,Furman (SoCon) vs Wofford (SoCon),"[0-3] (17-25, 14-25, 23-25)",https://stats.ncaa.org/contests/5676538/box_score
3097,10/18/2024,USC Upstate (Big South) vs Charleston So. (Big South),"[3-2] (25-19, 19-25, 17-25, 25-23, 16-14)",https://stats.ncaa.org/contests/5676539/box_score
3098,10/18/2024,Louisiana Tech (CUSA) vs Western Ky. (CUSA),"[0-3] (17-22, 15-25, 17-25)",https://stats.ncaa.org/contests/5676542/box_score
3099,10/18/2024,Ga. Southern (Sun Belt) vs App State (Sun Belt),"[2-3] (25-16, 23-25, 25-20, 15-25, 11-15)",https://stats.ncaa.org/contests/5676543/box_score
3100,10/18/2024,Tulsa (AAC) vs North Texas (AAC),"[1-3] (12-25, 25-22, 15-25, 21-25)",https://stats.ncaa.org/contests/5676546/box_score
3101,10/18/2024,Oakland (Horizon) vs Green Bay (Horizon),"[1-3] (18-25, 25-19, 18-25, 18-25)",https://stats.ncaa.org/contests/5676547/box_score
3102,10/18/2024,Louisiana (Sun Belt) vs Troy (Sun Belt),"[0-3] (15-25, 14-25, 23-25)",https://stats.ncaa.org/contests/5676550/box_score
3103,10/18/2024,Mercer (SoCon) vs UNC Greensboro (SoCon),"[3-1] (25-21, 25-19, 16-25, 25-21)",https://stats.ncaa.org/contests/5676552/box_score
3104,10/18/2024,Tulane (AAC) vs Memphis (AAC),"[3-2] (19-25, 16-25, 25-22, 25-20, 15-11)",https://stats.ncaa.org/contests/5676553/box_score
3105,10/18/2024,Fordham (Atlantic 10) vs Duquesne (Atlantic 10),"[3-1] (20-25, 25-18, 25-23, 25-18)",https://stats.ncaa.org/contests/5676554/box_score
3106,10/18/2024,Miami (FL) (ACC) vs Syracuse (ACC),"[3-0] (25-15, 25-13, 25-22)",https://stats.ncaa.org/contests/5676557/box_score
3107,10/18/2024,FDU (NEC) vs Central Conn. St. (NEC),"[3-0] (25-19, 25-10, 25-23)",https://stats.ncaa.org/contests/5676559/box_score
3108,10/18/2024,Ball St. (MAC) vs Ohio (MAC),"[3-2] (19-25, 25-16, 25-12, 23-25, 15-11)",https://stats.ncaa.org/contests/5676560/box_score
3109,10/18/2024,Arkansas St. (Sun Belt) vs Texas St. (Sun Belt),"[0-3] (23-25, 17-25, 20-25)",https://stats.ncaa.org/contests/5676563/box_score
3110,10/18/2024,Lindenwood (OVC) vs UT Martin (OVC),"[3-0] (25-22, 25-20, 25-22)",https://stats.ncaa.org/contests/5676564/box_score
3111,10/18/2024,Le Moyne (NEC) vs Chicago St. (NEC),"[0-3] (14-25, 19-25, 24-26)",https://stats.ncaa.org/contests/5676566/box_score
3112,10/18/2024,Central Ark. (ASUN) vs Stetson (ASUN),"[3-2] (25-23, 25-18, 21-25, 15-25, 15-12)",https://stats.ncaa.org/contests/5676567/box_score
3113,10/18/2024,William & Mary (CAA) vs Col. of Charleston (CAA),"[0-3] (18-25, 17-25, 15-25)",https://stats.ncaa.org/contests/5676568/box_score
3114,10/18/2024,North Ala. (ASUN) vs FGCU (ASUN),"[1-3] (15-25, 25-21, 19-25, 26-28)",https://stats.ncaa.org/contests/5676569/box_score
3115,10/18/2024,LIU (NEC) vs Stonehill (NEC),"[3-0] (25-16, 25-22, 25-13)",https://stats.ncaa.org/contests/5676572/box_score
3116,10/18/2024,Southern Ill. (MVC) vs Evansville (MVC),"[2-3] (21-25, 17-25, 25-19, 25-22, 8-15)",https://stats.ncaa.org/contests/5676573/box_score
3117,10/18/2024,Bryant (America East) vs UAlbany (America East),"[0-3] (17-25, 25-27, 11-25)",https://stats.ncaa.org/contests/5676574/box_score
3118,10/18/2024,Eastern Ky. (ASUN) vs Queens (NC) (ASUN),"[3-2] (20-25, 18-25, 25-13, 25-17, 19-17)",https://stats.ncaa.org/contests/5676577/box_score
3119,10/18/2024,Northern Ky. (Horizon) vs Robert Morris (Horizon),"[3-1] (25-20, 21-25, 25-22, 25-21)",https://stats.ncaa.org/contests/5676579/box_score
3120,10/18/2024,Delaware St. (MEAC) vs UMES (MEAC),"[3-0] (25-14, 25-18, 25-23)",https://stats.ncaa.org/contests/5676580/box_score
3121,10/18/2024,Tennessee Tech (OVC) vs Eastern Ill. (OVC),"[1-3] (22-25, 25-11, 18-25, 18-25)",https://stats.ncaa.org/contests/5676583/box_score
3122,10/18/2024,Purdue Fort Wayne (Horizon) vs Cleveland St. (Horizon),"[3-0] (26-24, 25-12, 25-14)",https://stats.ncaa.org/contests/5676586/box_score
3123,10/18/2024,Rice (AAC) vs Fla. Atlantic (AAC),"[0-3] (23-25, 22-25, 21-25)",https://stats.ncaa.org/contests/5676587/box_score
3124,10/18/2024,High Point (Big South) vs Gardner-Webb (Big South),"[3-0] (25-23, 25-17, 25-14)",https://stats.ncaa.org/contests/5676588/box_score
3125,10/18/2024,South Carolina St. (MEAC) vs N.C. Central (MEAC),"[0-3] (16-25, 19-25, 20-25)",https://stats.ncaa.org/contests/5676589/box_score
3126,10/18/2024,Miami (OH) (MAC) vs Kent St. (MAC),"[3-2] (25-16, 26-24, 23-25, 27-29, 15-9)",https://stats.ncaa.org/contests/5676590/box_score
3127,10/18/2024,Marshall (Sun Belt) vs ULM (Sun Belt),"[3-1] (22-25, 25-15, 25-21, 25-12)",https://stats.ncaa.org/contests/5676591/box_score
3128,10/18/2024,Houston (Big 12) vs Arizona (Big 12),"[1-3] (20-25, 25-22, 17-25, 16-25)",https://stats.ncaa.org/contests/5676594/box_score
3129,10/18/2024,FIU (CUSA) vs New Mexico St. (CUSA),"[0-3] (15-25, 13-25, 5-25)",https://stats.ncaa.org/contests/5676595/box_score
3130,10/18/2024,Little Rock (OVC) vs Tennessee St. (OVC),"[3-2] (13-25, 25-23, 20-25, 25-18, 15-12)",https://stats.ncaa.org/contests/5676596/box_score
3131,10/18/2024,Rhode Island (Atlantic 10) vs George Mason (Atlantic 10),"[0-3] (21-25, 22-25, 20-25)",https://stats.ncaa.org/contests/5676598/box_score
3132,10/18/2024,Cal St. Fullerton (Big West) vs UC San Diego (Big West),"[1-3] (22-25, 25-23, 19-25, 17-25)",https://stats.ncaa.org/contests/5676605/box_score
3133,10/18/2024,Valparaiso (MVC) vs Murray St. (MVC),"[3-1] (25-15, 17-25, 25-20, 25-23)",https://stats.ncaa.org/contests/5676606/box_score
3134,10/18/2024,Florida A&M (SWAC) vs Prairie View (SWAC),"[3-0] (25-14, 25-18, 25-18)",https://stats.ncaa.org/contests/5676610/box_score
3135,10/18/2024,Texas Tech (Big 12) vs Iowa St. (Big 12),"[0-3] (11-25, 20-25, 18-25)",https://stats.ncaa.org/contests/5676617/box_score
3136,10/18/2024,Colorado (Big 12) vs Arizona St. (Big 12),"[0-3] (22-25, 16-25, 21-25)",https://stats.ncaa.org/contests/5676618/box_score
3137,10/18/2024,NC State (ACC) vs Notre Dame (ACC),"[3-0] (25-18, 25-21, 25-16)",https://stats.ncaa.org/contests/5676620/box_score
3138,10/18/2024,Duke (ACC) vs Virginia (ACC),"[0-3] (20-25, 18-25, 18-25)",https://stats.ncaa.org/contests/5676625/box_score
3139,10/18/2024,Lipscomb (ASUN) vs North Florida (ASUN),"[3-1] (18-25, 27-25, 25-16, 25-13)",https://stats.ncaa.org/contests/5676631/box_score
3140,10/18/2024,Ole Miss (SEC) vs South Carolina (SEC),"[3-0] (25-18, 27-25, 25-19)",https://stats.ncaa.org/contests/5676632/box_score
3141,10/18/2024,Alabama St. (SWAC) vs Alabama A&M (SWAC),"[3-2] (25-27, 25-17, 25-21, 23-25, 15-12)",https://stats.ncaa.org/contests/5676636/box_score
3142,10/18/2024,California (ACC) vs Pittsburgh (ACC),"[0-3] (12-25, 9-25, 10-25)",https://stats.ncaa.org/contests/5676642/box_score
3143,10/18/2024,Hawaii (Big West) vs Cal Poly (Big West),"[3-0] (25-21, 29-27, 25-21)",https://stats.ncaa.org/contests/5676646/box_score
3144,10/18/2024,Seton Hall (Big East) vs Butler (Big East),"[1-3] (20-25, 25-17, 27-29, 21-25)",https://stats.ncaa.org/contests/5676651/box_score
3145,10/18/2024,UC Irvine (Big West) vs Long Beach St. (Big West),"[3-2] (26-28, 25-23, 16-25, 25-17, 17-15)",https://stats.ncaa.org/contests/5676657/box_score
3146,10/18/2024,Oklahoma (SEC) vs Georgia (SEC),"[3-2] (19-25, 27-29, 25-17, 25-19, 15-11)",https://stats.ncaa.org/contests/5676659/box_score
3147,10/18/2024,George Washington (Atlantic 10) vs Dayton (Atlantic 10),"[0-3] (17-25, 16-25, 6-25)",https://stats.ncaa.org/contests/5676662/box_score
3148,10/18/2024,Brown (Ivy League) vs Dartmouth (Ivy League),"[3-1] (23-25, 25-19, 25-22, 25-23)",https://stats.ncaa.org/contests/5676665/box_score
3149,10/18/2024,DePaul (Big East) vs Marquette (Big East),"[2-3] (25-20, 25-20, 16-25, 23-25, 14-16)",https://stats.ncaa.org/contests/5676670/box_score
3150,10/18/2024,Sacramento St. (Big Sky) vs Portland St. (Big Sky),"[3-1] (25-19, 25-23, 23-25, 25-14)",https://stats.ncaa.org/contests/5676674/box_score
3151,10/18/2024,Wake Forest (ACC) vs Louisville (ACC),"[0-3] (20-25, 19-25, 12-25)",https://stats.ncaa.org/contests/5676676/box_score
3152,10/18/2024,Yale (Ivy League) vs Harvard (Ivy League),"[3-1] (25-13, 23-25, 25-22, 25-13)",https://stats.ncaa.org/contests/5676683/box_score
3153,10/18/2024,Princeton (Ivy League) vs Columbia (Ivy League),"[3-0] (25-19, 25-13, 25-12)",https://stats.ncaa.org/contests/5676684/box_score
3154,10/18/2024,Penn (Ivy League) vs Cornell (Ivy League),"[1-3] (19-25, 25-23, 25-27, 22-25)",https://stats.ncaa.org/contests/5676689/box_score
3155,10/18/2024,Florida St. (ACC) vs Boston College (ACC),"[3-2] (25-19, 15-25, 22-25, 25-22, 15-11)",https://stats.ncaa.org/contests/5676690/box_score
3156,10/18/2024,Sam Houston (CUSA) vs Kennesaw St. (CUSA),"[3-1] (18-25, 25-17, 25-23, 25-23)",https://stats.ncaa.org/contests/5676691/box_score
3157,10/18/2024,Western Mich. (MAC) vs Eastern Mich. (MAC),"[3-0] (25-17, 25-14, 25-21)",https://stats.ncaa.org/contests/5676696/box_score
3158,10/18/2024,Florida (SEC) vs Texas A&M (SEC),"[3-0] (25-21, 25-22, 25-20)",https://stats.ncaa.org/contests/5676697/box_score
3159,10/18/2024,Wichita St. (AAC) vs Charlotte (AAC),"[3-0] (25-22, 25-16, 25-15)",https://stats.ncaa.org/contests/5676698/box_score
3160,10/18/2024,Southern California (Big Ten) vs Maryland (Big Ten),"[3-0] (25-15, 25-17, 25-23)",https://stats.ncaa.org/contests/5695432/box_score
3161,10/19/2024,Indiana (Big Ten) vs Purdue (Big Ten),"[0-3] (18-25, 14-25, 9-25)",https://stats.ncaa.org/contests/5361313/box_score
3162,10/19/2024,Nebraska (Big Ten) vs Ohio St. (Big Ten),"[3-0] (25-18, 25-18, 25-16)",https://stats.ncaa.org/contests/5362668/box_score
3163,10/19/2024,Montana St. (Big Sky) vs Northern Ariz. (Big Sky),"[1-3] (28-26, 25-27, 19-25, 19-25)",https://stats.ncaa.org/contests/5676701/box_score
3164,10/19/2024,Weber St. (Big Sky) vs Eastern Wash. (Big Sky),"[1-3] (26-24, 23-25, 16-25, 22-25)",https://stats.ncaa.org/contests/5676721/box_score
3165,10/19/2024,UTRGV (Southland) vs Tex. A&M-Commerce (Southland),"[3-1] (18-25, 25-13, 25-19, 25-16)",https://stats.ncaa.org/contests/5676722/box_score
3166,10/19/2024,Oregon St. (Pac-12) vs Gonzaga (WCC),"[3-2] (25-18, 21-25, 18-25, 25-22, 15-11)",https://stats.ncaa.org/contests/5676753/box_score
3167,10/19/2024,Elon (CAA) vs Stony Brook (CAA),"[1-3] (12-25, 25-22, 15-25, 24-26)",https://stats.ncaa.org/contests/5676754/box_score
3168,10/19/2024,Wyoming (Mountain West) vs San Diego St. (Mountain West),"[0-3] (23-25, 16-25, 19-25)",https://stats.ncaa.org/contests/5676756/box_score
3169,10/19/2024,Utah St. (Mountain West) vs Boise St. (Mountain West),"[3-2] (25-14, 17-25, 25-18, 22-25, 15-11)",https://stats.ncaa.org/contests/5676758/box_score
3170,10/19/2024,A&M-Corpus Christi (Southland) vs Northwestern St. (Southland),"[3-0] (25-17, 25-21, 25-18)",https://stats.ncaa.org/contests/5676763/box_score
3171,10/19/2024,Southeastern La. (Southland) vs SFA (Southland),"[3-2] (14-25, 20-25, 25-20, 25-22, 15-13)",https://stats.ncaa.org/contests/5676764/box_score
3172,10/19/2024,South Dakota St. (Summit League) vs St. Thomas (MN) (Summit League),"[3-1] (16-25, 25-20, 25-20, 25-18)",https://stats.ncaa.org/contests/5676765/box_score
3173,10/19/2024,Oral Roberts (Summit League) vs Omaha (Summit League),"[0-3] (16-25, 16-25, 21-25)",https://stats.ncaa.org/contests/5676769/box_score
3174,10/19/2024,Utah Tech (WAC) vs UT Arlington (WAC),"[0-3] (14-25, 16-25, 21-25)",https://stats.ncaa.org/contests/5676784/box_score
3175,10/19/2024,FIU (CUSA) vs New Mexico St. (CUSA),"[0-3] (16-25, 20-25, 11-25)",https://stats.ncaa.org/contests/5676785/box_score
3176,10/19/2024,Washington St. (Pac-12) vs San Diego (WCC),"[1-3] (25-27, 25-11, 12-25, 19-25)",https://stats.ncaa.org/contests/5676786/box_score
3177,10/19/2024,Portland (WCC) vs Pepperdine (WCC),"[0-3] (21-25, 12-25, 16-25)",https://stats.ncaa.org/contests/5676791/box_score
3178,10/19/2024,San Jose St. (Mountain West) vs Air Force (Mountain West),"[3-1] (25-18, 23-25, 26-24, 25-19)",https://stats.ncaa.org/contests/5676804/box_score
3179,10/19/2024,Middle Tenn. (CUSA) vs Liberty (CUSA),"[1-3] (25-21, 22-25, 19-25, 23-25)",https://stats.ncaa.org/contests/5676805/box_score
3180,10/19/2024,Kansas (Big 12) vs UCF (Big 12),"[3-0] (25-13, 25-17, 27-25)",https://stats.ncaa.org/contests/5676806/box_score
3181,10/19/2024,Saint Francis (NEC) vs Mercyhurst (NEC),"[3-0] (25-12, 26-24, 25-23)",https://stats.ncaa.org/contests/5676807/box_score
3182,10/19/2024,IU Indy (Horizon) vs Youngstown St. (Horizon),"[3-2] (18-25, 10-25, 26-24, 25-20, 15-12)",https://stats.ncaa.org/contests/5676811/box_score
3183,10/19/2024,VCU (Atlantic 10) vs Loyola Chicago (Atlantic 10),"[3-2] (13-25, 25-22, 14-25, 25-23, 15-9)",https://stats.ncaa.org/contests/5676812/box_score
3184,10/19/2024,Cincinnati (Big 12) vs TCU (Big 12),"[1-3] (27-25, 19-25, 13-25, 16-25)",https://stats.ncaa.org/contests/5676813/box_score
3185,10/19/2024,California Baptist (WAC) vs Utah Valley (WAC),"[2-3] (30-28, 25-18, 19-25, 21-25, 10-15)",https://stats.ncaa.org/contests/5676814/box_score
3186,10/19/2024,Saint Peter's (MAAC) vs Fairfield (MAAC),"[0-3] (16-25, 18-25, 16-25)",https://stats.ncaa.org/contests/5676815/box_score
3187,10/19/2024,Coastal Carolina (Sun Belt) vs James Madison (Sun Belt),"[1-3] (23-25, 25-23, 20-25, 25-27)",https://stats.ncaa.org/contests/5676817/box_score
3188,10/19/2024,Pacific (WCC) vs San Francisco (WCC),"[3-2] (25-23, 15-25, 21-25, 25-17, 18-16)",https://stats.ncaa.org/contests/5676818/box_score
3189,10/19/2024,UNC Asheville (Big South) vs Charleston So. (Big South),"[2-3] (21-25, 25-21, 25-19, 20-25, 10-15)",https://stats.ncaa.org/contests/5676827/box_score
3190,10/19/2024,Louisiana Tech (CUSA) vs Western Ky. (CUSA),"[0-3] (20-25, 10-25, 19-25)",https://stats.ncaa.org/contests/5676829/box_score
3191,10/19/2024,Ga. Southern (Sun Belt) vs App State (Sun Belt),"[3-1] (23-25, 25-23, 25-21, 25-18)",https://stats.ncaa.org/contests/5676830/box_score
3192,10/19/2024,Abilene Christian (WAC) vs Seattle U (WAC),"[1-3] (25-17, 11-25, 26-28, 18-25)",https://stats.ncaa.org/contests/5676833/box_score
3193,10/19/2024,Fresno St. (Mountain West) vs New Mexico (Mountain West),"[3-1] (25-22, 21-25, 25-22, 31-29)",https://stats.ncaa.org/contests/5676834/box_score
3194,10/19/2024,UIW (Southland) vs McNeese (Southland),"[3-1] (20-25, 25-20, 25-18, 25-16)",https://stats.ncaa.org/contests/5676837/box_score
3195,10/19/2024,FDU (NEC) vs Central Conn. St. (NEC),"[3-1] (10-25, 25-13, 25-15, 25-19)",https://stats.ncaa.org/contests/5676839/box_score
3196,10/19/2024,Rider (MAAC) vs Sacred Heart (MAAC),"[1-3] (29-31, 25-21, 23-25, 22-25)",https://stats.ncaa.org/contests/5676840/box_score
3197,10/19/2024,Arkansas St. (Sun Belt) vs Texas St. (Sun Belt),"[3-1] (19-25, 25-17, 25-15, 25-14)",https://stats.ncaa.org/contests/5676842/box_score
3198,10/19/2024,Le Moyne (NEC) vs Chicago St. (NEC),"[0-3] (15-25, 22-25, 17-25)",https://stats.ncaa.org/contests/5676848/box_score
3199,10/19/2024,Colorado St. (Mountain West) vs UNLV (Mountain West),"[3-0] (25-23, 25-18, 25-19)",https://stats.ncaa.org/contests/5676851/box_score
3200,10/19/2024,Canisius (MAAC) vs Iona (MAAC),"[3-1] (25-19, 25-23, 21-25, 25-19)",https://stats.ncaa.org/contests/5676854/box_score
3201,10/19/2024,Denver (Summit League) vs Kansas City (Summit League),"[3-1] (25-23, 25-16, 22-25, 25-18)",https://stats.ncaa.org/contests/5676860/box_score
3202,10/19/2024,New Orleans (Southland) vs Lamar University (Southland),"[1-3] (15-25, 26-24, 15-25, 17-25)",https://stats.ncaa.org/contests/5676864/box_score
3203,10/19/2024,N.C. A&T (CAA) vs Campbell (CAA),"[3-0] (25-20, 25-16, 25-13)",https://stats.ncaa.org/contests/5676865/box_score
3204,10/19/2024,Saint Mary's (CA) (WCC) vs LMU (CA) (WCC),"[0-3] (16-25, 17-25, 9-25)",https://stats.ncaa.org/contests/5676867/box_score
3205,10/19/2024,Northeastern (CAA) vs Delaware (CAA),"[0-3] (20-25, 18-25, 9-25)",https://stats.ncaa.org/contests/5676872/box_score
3206,10/19/2024,Quinnipiac (MAAC) vs Marist (MAAC),"[3-1] (25-18, 21-25, 25-14, 25-18)",https://stats.ncaa.org/contests/5676877/box_score
3207,10/19/2024,Niagara (MAAC) vs Manhattan (MAAC),"[3-0] (25-22, 32-30, 26-24)",https://stats.ncaa.org/contests/5676880/box_score
3208,10/19/2024,High Point (Big South) vs Winthrop (Big South),"[3-0] (25-22, 25-22, 25-22)",https://stats.ncaa.org/contests/5676915/box_score
3209,10/19/2024,Wright St. (Horizon) vs Milwaukee (Horizon),"[3-2] (13-25, 25-23, 25-23, 15-25, 15-13)",https://stats.ncaa.org/contests/5676919/box_score
3210,10/19/2024,Western Ill. (OVC) vs Southern Ind. (OVC),"[3-0] (25-23, 25-21, 25-18)",https://stats.ncaa.org/contests/5676924/box_score
3211,10/19/2024,Davidson (Atlantic 10) vs Saint Louis (Atlantic 10),"[3-0] (25-18, 25-23, 25-23)",https://stats.ncaa.org/contests/5676925/box_score
3212,10/19/2024,UTEP (CUSA) vs Jacksonville St. (CUSA),"[3-0] (25-14, 25-20, 25-17)",https://stats.ncaa.org/contests/5676928/box_score
